* week 1
* length of games is 1,062
* this week Thu Sep 04 00:00:00 -0400 2008
* next week Sun Sep 14 00:00:00 -0400 2008
* cutoffgames.length is 823
* beforegames.length is 807
* last date is Sun Feb 03 00:00:00 -0500 2008
* last date discount is 1.0
6/10/08,5,New Orleans,39.9834573237122,30,Minnesota,25.5719435297673,27,-3.0,0.904327268696792,0.800464902571279,46.5,0.913694985646011,-110,-110,N O,TT Spread bet right,TT OU right,N O,N O,N O, 0, 1, 0, 1, 0
* week 6
* length of games is 1,062
* this week Sun Oct 12 00:00:00 -0400 2008
* next week Sun Oct 19 00:00:00 -0400 2008
* cutoffgames.length is 895
* beforegames.length is 881
* last date is Mon Oct 06 00:00:00 -0400 2008
* last date discount is 1.0
12/10/08,6,Atlanta,13.4044326221864,22,Chicago,26.7143830445098,20,3.0,0.145665676670874,0.194514475382495,43.5,0.376613165286609,-110,-110,N O,TT Spread bet right,OU right,N O,N O,N O, 0, -1, -1, 0, 0
12/10/08,6,New Orleans,37.4249788388511,47,Oakland,13.6127695132013,7,24.0,0.980997761432674,0.991575871818136,45.0,0.617043087852775,-110,-110,N O,TT Spread bet right,OU right,N O,N O,N O, 0, 1, 1, 0, 0
12/10/08,6,Tampa Bay,12.8425910556366,27,Carolina,12.4228198576091,3,-1.0,0.578388968693449,0.497563689544902,36.5,0.230304338632576,-110,-110,N O,N O,TT OU right,N O,N O,N O, 0, 0, 0, -1, 0
12/10/08,6,Washington,52.1529323737835,17,St. Louis,2.79760749930649,19,-13.5,1.0,0.999999999649824,44.0,0.708307027381154,-110,-110,N O,TT Spread bet right,OU wrong,N O,N O,N O, 0, 1, 1, 0, 0
12/10/08,6,N.Y. Jets,38.7137783773154,26,Cincinnati,34.7691803671464,14,-6.0,0.655189800808363,0.364751624528711,45.0,0.984472030674578,-110,-110,Spread bet right,N O,TT OU wrong,N O,N O,N O, -1, 0, 0, 1, 0
12/10/08,6,Minnesota,42.077316948637,12,Detroit,11.5925943553006,10,-11.0,0.996043742264064,0.887717039966389,45.0,0.705209640436015,-110,-110,N O,TT Spread bet right,OU wrong,N O,N O,N O, 0, 1, 1, 0, 0
12/10/08,6,Houston,8.13198065339365,45,Miami,21.3854290886039,3,-3.0,0.037449756301662,0.0139297841022229,45.0,0.0114173743666262,-110,-110,N O,TT Spread bet wrong,TT OU wrong,N O,N O,N O, 0, -1, 0, -1, 0
12/10/08,6,Indianapolis,7.86336991696556,39,Baltimore,27.4799844163482,4,-5.0,0.00693398985943425,0.000713398272560314,39.0,0.227017529770083,-110,-110,N O,TT Spread bet wrong,TT OU wrong,N O,N O,N O, 0, -1, 0, -1, 0
12/10/08,6,Denver,28.7365298516419,17,Jacksonville,31.2635279950031,24,-3.5,0.425834543550044,0.283480564255577,48.0,0.753984730474983,-110,-110,Spread bet right,N O,TT OU wrong,N O,N O,N O, -1, 0, 0, 1, 0
12/10/08,6,Arizona,33.6333331634234,30,Dallas,29.8969810308187,24,10.5,0.641071328353916,0.881404461165932,49.5,0.79473846883129,-110,-110,N O,TT Spread bet wrong,TT OU right,N O,N O,N O, 0, 1, 0, 1, 0
12/10/08,6,San Francisco,12.8053784052847,26,Philadelphia,38.4681257460654,40,4.5,0.0173692567893473,0.063071460523813,42.5,0.770664727456008,-110,-110,N O,TT Spread bet right,TT OU right,N O,N O,N O, 0, -1, 0, 1, 0
12/10/08,6,Seattle,19.9580788802505,17,Green Bay,37.9510393055022,27,-1.0,0.0662311219891485,0.0516461388518475,46.5,0.77434854733441,-110,-110,N O,TT Spread bet right,TT OU wrong,N O,N O,N O, 0, -1, 0, 1, 0
12/10/08,6,San Diego,32.9460850624611,30,New England,22.0465164427226,6,-6.0,0.834542934820195,0.579368321771462,44.5,0.741580555518184,-110,-110,Spread bet right,N O,OU wrong,N O,N O,N O, 1, 0, 1, 0, 0
13/10/08,6,Cleveland,11.4750095444035,35,N.Y. Giants,0.776703643229823,14,9.0,0.996302335864238,0.981035356784015,43.0,2.33892396322935e-13,-110,-110,N O,TT Spread bet right,TT OU wrong,N O,N O,N O, 0, 1, 0, -1, 0
* week 7
* length of games is 1,062
* this week Sun Oct 19 00:00:00 -0400 2008
* next week Sun Oct 26 00:00:00 -0400 2008
* cutoffgames.length is 909
* beforegames.length is 895
* last date is Mon Oct 13 00:00:00 -0400 2008
* last date discount is 1.0
19/10/08,7,Buffalo,16.5545871409865,23,San Diego,25.0676873508375,14,-1.0,0.25279762023562,0.207184952692251,36.5,0.729508904776483,-110,-110,N O,TT Spread bet wrong,OU right,N O,N O,N O, 0, -1, 1, 0, 0
19/10/08,7,Cincinnati,12.8652439817238,10,Pittsburgh,25.2466251463186,38,9.5,0.166832724009145,0.534973935877178,37.0,0.615401825363889,-110,-110,Spread bet wrong,N O,OU right,N O,N O,N O, 1, 0, 1, 0, 0
19/10/08,7,Kansas City,0,10,Tennessee,32.5350057467715,34,9.0,0.0,0.0,35.5,0.122052247350766,-110,-110,N O,TT Spread bet right,TT OU wrong,N O,N O,N O, 0, -1, 0, -1, 0
19/10/08,7,N.Y. Giants,30.9595262996924,29,San Francisco,11.2575865868886,17,5.0,0.957178079580922,0.970238521924681,45.0,0.318276497575754,-110,-110,N O,TT Spread bet right,OU wrong,N O,N O,N O, 0, 1, -1, 0, 0
19/10/08,7,St. Louis,18.6402052826901,34,Dallas,37.0532942802914,14,7.0,0.0605188141558922,0.211369698086809,44.0,0.818108086082235,-110,-110,N O,TT Spread bet wrong,TT OU right,N O,N O,N O, 0, -1, 0, 1, 0
19/10/08,7,Miami,8.00186695572642,13,Baltimore,23.7491686838,27,-3.0,0.0201811904395834,0.00679235055560894,36.5,0.244177154585761,-110,-110,N O,TT Spread bet right,TT OU wrong,N O,N O,N O, 0, -1, 0, -1, 0
19/10/08,7,Carolina,24.7218393924975,30,New Orleans,20.5380721907386,7,-3.0,0.651212657377319,0.485492718630287,44.0,0.470148338675311,-110,-110,N O,N O,OU right,N O,N O,N O, 0, 0, -1, 0, 0
19/10/08,7,Chicago,31.3738508048966,48,Minnesota,12.5283266418112,41,-3.0,0.948835666512521,0.877294949628972,38.0,0.691905314880951,-110,-110,N O,TT Spread bet right,OU right,N O,N O,N O, 0, 1, 1, 0, 0
19/10/08,7,Houston,45.6662892043175,28,Detroit,11.0148485237086,21,-9.0,0.999065697396463,0.968014383548303,48.0,0.680537517510604,-110,-110,N O,TT Spread bet right,OU right,N O,N O,N O, 0, 1, 1, 0, 0
19/10/08,7,Green Bay,20.4117184978282,34,Indianapolis,24.49216058325,14,1.0,0.378560090193478,0.355781641487626,47.0,0.327781742460789,-110,-110,Spread bet right,N O,OU wrong,N O,N O,N O, -1, 0, -1, 0, 0
19/10/08,7,Oakland,13.4552945935564,16,N.Y. Jets,38.4496480169906,13,3.0,0.0202121241288647,0.0355579948917907,42.5,0.784118813824415,-110,-110,N O,TT Spread bet push,TT OU wrong,N O,N O,N O, 0, -1, 0, 1, 0
